Date,Equity Share Capital,Reserves,Borrowings,Other Liabilities,Net Block,Capital Work in Progress,Investments,Other Assets,Receivables,Inventory,Cash & Bank,No. of Equity Shares,Face value,Sales,Raw Material Cost,Change in Inventory,Power and Fuel,Other Mfr. Exp,Employee Cost,Selling and admin,Other Expenses,Other Income,Depreciation,Interest,Profit before tax,Tax,Net profit,Dividend Amount,Cash from Operating Activity,Cash from Investing Activity,Cash from Financing Activity,Net Cash Flow,PRICE:,Adjusted Equity Shares in Cr,EBITDA,EBIT,Market Cap,EV,EV/EBITDA,EV/Sales,EPS,BV,P/E,P/B,P/S,EPS/P,Operating Cashflow Per Share,Price/Cashflow,ROE,ROA,ROCE,Net Profit Margin,EBITDA Margin,Operating Margin,Interest_Cov_Rat,Debt_to_Equity,Debt_Service_Coverage,FixAsset_Turn_Rat,Acc_Rec_Rat,COGS,Inv_Turn_Rat,CFO/Sales,CFO/Total Debt,Yearly_Sales_Growth,Sales_3yr_cagr,Sales_5yr_cagr,Yearly_Profit_Growth,Profit_3yr_cagr,Profit_5yr_cagr,Yearly_EBITDA_Growth,EBIITDA_3yr_cagr,EBITDA_5yr_cagr,Yearly_EBIT_Growth,EBIT_3yr_cagr,EBIT_5yr_cagr,Yearly_EPS_Growth,EPS_3yr_cagr,EPS_5yr_cagr,ROE_5yr_cagr,ROE_3yr_cagr,Yearly_ROE_Growth,Comp_Name
2016-06-30,32.46,1619.32,,514.63,317.43,34.72,,1814.26,149.62,127.48,1073.18,32460736.0,10.0,2275.39,895.48,10.71,11.37,82.62,117.68,526.9,43.71,85.1,51.67,6.27,635.5,213.0,422.5,116.86,352.46,221.05,-121.7,451.81,6263.15,3.25,693.4399999999999,641.77,20330.645867839998,19257.465867839997,27.77091870650669,8.463369298379618,130.0,530.7123076923077,48.17807692307692,11.801403338908809,2.7525610994159244,0.020756328684447923,108.44923076923077,57.75190801793111,0.2557846686604754,0.1213393567434527,0.3885323711390137,0.18568245443638234,0.3047565472292662,0.28204835215062035,102.35566188197768,0.0,110.59649122807018,7.168163059572189,15.207793075792004,978.76,7.677753373078129,0.15490091808437234,inf,-0.025023673938100677,,,0.22060437973074487,,,0.24036776016885453,,,0.26699307049927934,,,0.22060437973074487,,,,,-0.09205088493166658,PGHH
2016-12-31,182.31,1954.42,1459.67,1003.24,2991.53,68.94,500.53,1038.64,47.14,359.97,14.94,182312525.0,10.0,2979.6,1382.71,16.84,124.2,121.74,280.49,361.77,22.54,50.17,249.46,389.49,114.21,24.71,89.5,0.0,751.66,-1108.5,352.78,-4.06,56.38,123.06,753.16,503.7,1027.87801595,2472.60801595,3.2829784055844713,0.8298456222143913,0.7272875020315294,198.19184625385992,77.52092513966481,0.2844718441533866,0.018922002953416568,0.012899742852634432,6.108077360637087,9.230400447010618,0.041886433943455655,0.01807076876482762,0.1400567233900567,0.030037588938112498,0.2527721841857967,0.16904953685058396,1.293229607948856,0.683132637254122,0.40729844902550344,0.9960120740891784,63.207467119219345,1611.8100000000002,4.477623135261272,0.2522687609075044,0.5149520097008228,0.04036312849162016,,,-0.409825255522585,,,0.2122519274412915,,,0.4043549781135862,,,-0.5669366209466067,,,,,-0.8866373288268216,VBL
2016-12-31,96.42,3185.91,33.15,3494.98,2730.14,188.17,1755.66,2136.49,97.93,940.06,880.0,96415716.0,10.0,9141.34,3227.26,7.66,232.79,850.85,901.57,1751.78,334.91,140.12,353.67,90.91,1545.38,544.02,1001.36,607.45,1465.91,-125.9,-665.61,674.4,602.84,96.42,1989.9600000000003,1636.2900000000002,5812.325023344,4965.475023344,2.495263735624836,0.5431889660973117,10.385397220493674,129.4620037336652,58.04688903091795,4.656501387389217,0.06594656800862893,0.01722745209424337,15.203381041277744,39.65170631212012,0.30507596737683296,0.1172514250118263,0.4935303485468168,0.1095419271135304,0.2176879976021021,0.17899892138351708,17.999010009899905,0.010099532953724946,16.04030307915525,3.3483044825540085,93.34565505973654,4303.240000000001,4.577622704933729,0.1603605160731359,44.22051282051282,0.11816432649037156,,,0.7777619969108953,,,0.7093233005205386,,,1.0029990696763456,,,0.7777619969108955,,,,,0.5261868445206295,NESTLEIND
2017-03-31,216.0,6274.0,,8261.0,4024.0,203.0,3779.0,6745.0,928.0,2362.0,1671.0,2164349639.0,1.0,31890.0,13165.0,-156.0,257.0,2771.0,1620.0,6508.0,1366.0,767.0,396.0,22.0,6396.0,1906.0,4490.0,3672.0,4953.0,-752.0,-4264.0,-63.0,911.75,216.43,6814.0,6418.0,197334.578335825,195663.578335825,28.714936650399913,6.135577871929288,20.745737651896686,244.9885875340757,43.948786748329624,3.7216019292049016,0.02859046723110693,0.022753756678800863,22.884997458762648,39.840511306279026,0.6918335901386748,0.2301501870931365,0.9889060092449923,0.1407964879272499,0.2136719974913766,0.20125431169645658,291.72727272727275,0.0,309.72727272727275,7.924950298210735,34.36422413793103,16349.0,6.921676545300593,0.1553151458137347,inf,0.026689417597630438,,,0.08532753202803955,,,0.08468640560331098,,,0.07666498909578934,,,0.08512694476527027,,,,,0.05004184493128827,HINDUNILVR
2017-03-31,27.2,1246.6,,1036.85,1108.11,166.59,31.16,1004.79,129.9,292.55,294.3,271985634.0,1.0,3981.82,1470.75,-5.58,44.04,167.06,289.37,950.47,111.0,41.12,133.24,,851.43,274.0,577.43,272.0,688.0,-342.1,-340.58,5.32,995.5,27.2,984.67,851.43,27076.1698647,26781.869864700002,27.198827896351066,6.726037305729541,21.229044117647057,73.03088235294118,46.89330308435655,13.631219669358249,0.25001130136470257,0.02132500664756108,25.294117647058822,39.35697674418605,0.45331292196577166,0.20184143651623138,0.6684173339613754,0.14501660044904088,0.24729143959294994,0.21382935441581988,inf,0.0,inf,3.5933436211206473,30.652963818321787,1687.4299999999998,5.768005469150571,0.1727853092304524,inf,0.02937549603302836,,,-0.0064352943200784996,,,0.04011872946793571,,,0.019334833828177356,,,-0.006435294320078611,,,,,-0.19578822880811264,COLPAL
2017-03-31,26.61,1003.28,799.04,391.84,703.82,2.2,205.39,1309.36,624.01,293.63,14.07,133038765.0,2.0,1657.2,535.29,-4.42,27.75,427.73,141.36,272.61,34.5,17.74,41.7,80.73,108.85,28.78,80.07,10.64,251.91,3.11,-233.98,21.05,137.8,13.3,231.27999999999997,189.57999999999998,1833.2741817,2618.2441817,11.320668374697338,1.5799204572169925,6.020300751879699,102.04458646616541,22.889221930810546,1.3503901066392179,0.08315230509292783,0.04368868470159433,18.940601503759396,7.275376126394349,0.07774616706638574,0.025416788348972152,0.10365623615994052,0.04831643736422882,0.13956070480328261,0.11439777938691768,2.3483215657128698,0.775849848042024,0.2628868908919376,2.354579295842687,2.6557266710469385,995.1899999999999,3.3892654020365764,0.15200941346850108,0.31526581898277933,0.008704120762067058,,,0.09012933968686165,,,0.019079092311081736,,,0.03133500163203129,,,0.09012933968686188,,,,,0.01945389278389964,RADICO
2017-03-31,1214.74,44126.22,25.84,8849.15,14880.24,3537.02,18585.29,17213.4,2207.5,7863.99,2747.27,12147383071.0,1.0,40079.67,15332.13,-644.17,550.32,1607.31,2444.31,3789.33,1106.68,1980.91,1038.04,45.33,15502.96,5302.06,10200.9,5770.02,10002.02,-2780.33,-7137.62,84.07,280.3,1214.74,16586.329999999998,15548.289999999999,340491.14748013,337769.71748013,20.3643432561712,8.427457548431164,8.397599486309828,1251.065649933319,33.37858639923928,0.22404899376378834,0.006993570555845396,0.029959327457402166,8.233877208291487,34.042285658297025,0.22498200302772592,0.16064993860406576,0.34272397436010477,0.25451556861620867,0.4138339961381917,0.3879345812977003,343.0022060445621,0.0005699041220124144,233.05226921455667,2.6934827664069934,18.15613590033975,18133.929999999997,2.3059452008458807,0.249553451912154,387.0750773993808,0.09559171050117454,,,0.09353509777163627,,,0.0696248326527662,,,0.07185233696401472,,,0.0866394008744149,,,,,0.004671454968472766,ITC
2017-03-31,34.06,4339.55,148.97,1639.53,1283.5,39.35,3654.91,1184.35,209.33,561.92,98.45,340600816.0,1.0,4748.01,2051.03,3.79,68.89,194.1,299.01,921.5,80.96,63.6,56.68,36.06,1107.17,259.45,847.72,510.9,1177.18,-1008.57,-121.18,47.43,557.14,102.18,1199.91,1143.23,18976.233862623998,19026.753862624,15.856817480164343,4.00731124463175,8.296339792522998,76.52966138187512,67.15491577407634,7.280053118488645,0.11734179161374975,0.014890942658080551,11.520649833626933,48.36011926808134,0.1938261527662503,0.12123344287990206,0.25278270367798905,0.1785421681925691,0.25271850733254564,0.24078087451374364,31.703549639489736,0.03406110741469861,6.484948386748095,3.699267627580834,22.681937610471504,2310.23,4.111314777904329,0.24793123856099714,7.902127945223871,0.042551743218377736,,,0.17303886974691096,,,0.14517083412865062,,,0.1399355861560092,,,0.17280926730616963,,,,,0.014871021615241897,GODREJCP
2017-03-31,145.3,1792.5,4040.7,2818.0,1187.2,85.1,323.8,7200.4,2960.5,1853.8,52.3,145327743.0,10.0,8547.6,3055.5,-44.4,27.3,1922.6,670.3,1823.1,33.4,-215.1,132.3,369.0,254.6,84.7,169.9,0.0,673.3,-88.9,-545.3,39.1,434.94,72.66,755.9000000000001,623.6,6320.8848540419995,10309.284854042,13.638424201669531,1.2061028656046142,2.3382879163225985,169.96969446738234,186.00788934667452,2.5589267625792327,0.05088445879545135,0.005376116053530599,9.266446462978255,46.93708658844497,0.08767674682629786,0.012512888496096629,0.104307100443255,0.019876924516823435,0.08843418035471946,0.07295615143432074,1.6899728997289973,2.0851997110124882,0.1714175567498923,7.199797843665769,2.887214997466644,5049.799999999999,2.724026324306829,0.07877064907108428,0.16662954438587374,0.03629882883538227,,,0.39376538146021334,,,-0.1252169887744473,,,-0.1820566631689401,,,0.3937653814602131,,,,,0.23279691599897068,MCDOWELL-N
2017-03-31,176.15,3481.73,283.75,1275.39,993.33,28.25,3054.15,1141.29,333.25,599.27,26.16,1761520510.0,1.0,5290.65,2129.17,8.19,50.61,732.62,425.95,747.9,100.24,273.66,75.43,16.23,1294.35,296.02,998.33,396.34,926.94,-678.94,-273.66,-25.66,277.35,176.15,1386.01,1310.58,48855.77134485001,49113.361344850004,35.43506998134934,9.283048650893559,5.66749929037752,195.9157110417258,48.93692716837118,1.4156598188336742,0.05242267018230275,0.02043446652380573,5.2622196991200685,52.70589520357305,0.2729258477588111,0.1623974168151022,0.3324969619167705,0.1886970410063036,0.261973481519284,0.24771625414646595,80.75046210720886,0.07757225496735815,4.620341356090406,5.326175591193259,15.875918979744934,2904.21,4.846246266290654,0.17520342490998272,3.266748898678414,-0.009248994389555176,,,0.06515801378486241,,,0.07239794497230068,,,0.07458941792868212,,,0.0637067624461829,,,,,-0.09895683005610856,DABUR
2017-03-31,63.11,3721.44,32.26,598.73,214.48,11.5,2971.67,1217.89,99.62,764.19,20.78,631129729.0,1.0,3063.89,1723.45,1.79,,239.91,187.82,337.02,214.83,96.34,23.7,49.1,386.19,110.19,276.0,148.31,506.9,60.42,-612.28,-44.96,150.55,63.11,458.99,435.29,9501.658070095002,9513.138070095001,20.726242554510993,3.1049215442117704,4.373316431627317,122.0775170337506,34.42467572463769,1.2332328151659382,0.04913688154600851,0.02904893013369191,8.032007605767706,18.7437571513119,0.07292808920479317,0.052187428502277526,0.11404549872799537,0.09008156298039421,0.1498062920013447,0.1420710273541152,8.865376782077393,0.00852413100632836,5.641470009832842,14.285201417381574,30.755771933346715,1961.5700000000002,2.5668616443554613,0.16544327635783268,15.712957222566645,0.02581366617673142,,,0.21859684754293784,,,0.12668761353036473,,,0.13182870069424601,,,0.21859684754293784,,,,,0.10658530446522407,TATACONSUM
2017-03-31,22.7,1689.86,434.7,293.71,1952.38,19.94,128.15,340.5,34.13,169.2,8.53,226967619.0,1.0,2301.71,771.43,13.2,14.51,31.5,200.68,525.47,32.09,44.97,304.67,57.62,421.91,75.55,346.37,158.9,714.71,-260.55,-518.57,-64.41,532.18,45.39,784.2,479.53000000000003,12078.762747941999,12504.932747941999,15.946101438334606,5.4328880475568155,7.630975985899978,59.92978629654108,69.73944106013799,8.880058363076715,0.23121070856015744,0.014339088251907208,15.745979290592642,33.79783436638636,0.20225276778623816,0.13155505926947195,0.22332181477790303,0.15048377076173802,0.3407032163043998,0.20833641075548182,8.322283929191254,0.25383052272621104,1.5928664283392917,1.1789252092318094,67.4394960445356,804.2399999999999,4.7531914893617015,0.3105126188790074,1.6441453876236487,0.0705976473652632,,,0.042811982538009996,,,0.13114470343872608,,,0.08699988665986647,,,0.042811982538009996,,,,,-0.050486735150406026,EMAMILTD
2017-03-31,24.0,2557.98,0.62,1113.54,839.32,29.77,599.91,2227.14,126.41,602.61,53.55,120000815.0,2.0,8414.37,5247.56,49.25,75.04,609.91,241.68,837.81,245.76,143.07,96.43,1.34,1251.16,407.47,843.69,264.0,401.94,-115.49,-283.8,2.65,1687.0,24.0,1348.93,1252.5,20244.1374905,20191.2074905,14.968313767578747,2.399610130110751,35.15375,130.58249999999998,47.989190342424344,12.919035858556853,0.20049035162466114,0.020838026081802016,16.7475,100.7314524555904,0.32676085794622733,0.18963843072731934,0.4849763803918532,0.1002677562313043,0.1603126556117689,0.14885249876104806,934.7014925373134,0.00024012579493257113,688.2295918367347,10.025222799409045,66.56411676291434,5883.26,9.762964438027913,0.04776828211737777,648.2903225806451,0.08829494160404572,,,0.10530452895940057,,,0.08945459831848623,,,0.0887706670839199,,,0.10530452895940079,,,,,-0.1369696552575851,BRITANNIA
2017-03-31,129.05,2795.19,108.35,730.42,519.35,7.94,1664.25,1571.47,227.61,1082.96,77.21,1290471198.0,1.0,4850.75,2128.32,47.44,26.46,615.62,252.74,849.72,68.78,261.86,64.1,12.59,1141.72,299.02,842.7,451.68,470.69,87.48,-560.01,-1.84,294.85,129.05,1218.4099999999999,1154.31,38049.54327303,38080.68327303,31.254408017851137,7.850473282075968,6.530027121270825,150.7097442851608,45.15295182152605,1.9564096628158871,0.060784414781219404,0.022146946315993978,3.647345989926385,80.83960249845971,0.28817744097611686,0.16385856091466797,0.38063503473928223,0.17372571251868268,0.25117971447714266,0.23796526310364374,91.68467037331214,0.03705236232320192,10.074499751943112,9.340040435159333,21.31167347656078,2722.96,2.5143680283666985,0.09703447920424677,4.344162436548223,-0.00207987886917127,,,0.21907820501692576,,,0.19483588793111895,,,0.21390036912010602,,,0.2187948083013076,,,,,0.058172255166577314,MARICO
2017-03-31,26.44,2306.08,594.02,1547.43,1725.55,137.18,25.5,2585.74,1295.35,750.14,21.55,264405149.0,1.0,4734.12,860.11,20.32,136.05,1486.09,352.09,1088.41,190.45,51.53,286.95,58.65,347.17,117.84,229.33,30.41,543.88,-233.53,-301.09,9.26,770.8,26.44,692.77,405.82,20380.348884919997,20952.818884919998,30.244985904297238,4.4259163022737065,8.673600605143722,113.65936459909227,88.86736144420702,6.781667333077418,0.16281801052782777,0.011252725227223304,20.57034795763994,37.47141281164963,0.09831855675406857,0.03581138162630801,0.1386688717734936,0.04844194908451835,0.14633553860062692,0.08572237290140512,6.919352088661552,0.25466877025706103,1.0614399313588798,2.7435426385790036,3.6547033620257077,2461.93,3.281960700669208,0.11488513176683313,0.9155920676071513,-0.02163548475761612,,,-0.2301003793601235,,,-0.10956157375869202,,,-0.24074836295603363,,,-0.2301003793601234,,,,,-0.29179084250624576,UBL
2017-06-30,32.46,493.66,,634.0,285.71,40.84,,833.57,132.8,177.35,116.83,32460736.0,10.0,2320.4,966.08,51.11,11.23,90.45,114.43,487.75,26.89,67.25,59.74,10.42,671.77,239.04,432.73,1262.69,445.26,149.29,-1558.7,-964.15,8023.15,3.25,741.93,682.1899999999999,26043.73540384,25926.90540384,34.94521774808944,11.173463800999826,133.14769230769232,184.35538461538462,60.25752201141589,43.52001986130467,3.4576581623857954,0.01659543848833592,137.00307692307692,58.561823429007774,0.8224929673838668,0.27985591039023194,1.2966433513266935,0.18648939837958972,0.31974228581279085,0.29399672470263744,65.46928982725527,0.0,71.2024952015355,8.121521822827344,17.47289156626506,1016.65,5.732449957710742,0.19188932942596104,inf,0.019781224317589663,,,0.024213017751479438,,,0.0699267420396863,,,0.0629820652258597,,,0.024213017751479438,,,,,2.2155678903321263,PGHH
2017-12-31,182.59,2114.21,2087.07,914.68,3278.0,11.97,627.19,1381.39,94.69,315.67,31.27,182586940.0,10.0,3062.59,1470.51,66.2,130.38,125.79,319.47,326.71,31.18,45.54,273.64,192.45,304.2,68.6,235.6,45.65,499.56,-809.45,326.29,16.4,96.78,123.26,770.29,496.65,1767.07640532,3822.8764053200002,4.962905406171702,1.2482494899153984,1.9114067824111634,199.7424419925361,50.63286417657046,0.48452396513514356,0.031600703979311626,0.019750018417143658,4.052896316728866,23.879219312995435,0.10257749912922326,0.04112977701585661,0.11329031198461631,0.07692835149334386,0.25151587381921836,0.16216666285725478,2.5806703039750585,0.9086859979101358,0.3379176317821296,0.9342861500915193,32.34333086915197,1660.4799999999998,5.260176766876801,0.1631168390153432,0.23935948482801245,0.02785273191032367,0.1490293909092104,,1.6324022346368716,0.8810081389046094,,0.02274417122523764,0.2832490933058396,,-0.013996426444312093,0.327121833182048,,1.6281309345644441,0.6956877015472169,,,-0.09706598354174578,1.4489432370322368,VBL
2017-12-31,96.42,3324.17,35.14,3906.86,2616.18,94.16,1978.87,2673.38,88.97,902.47,1457.42,96415716.0,10.0,10009.6,3696.99,79.56,288.44,897.84,1017.45,1823.98,267.93,176.92,342.25,91.9,1839.3,614.11,1225.19,829.21,1817.79,-130.56,-996.62,690.61,787.09,96.42,2273.45,1931.2,7588.784590644001,6166.504590644001,2.7123994768497224,0.6160590423837117,12.706803567724538,130.8959386019498,61.942407136852246,6.013097185494154,0.0786335118286445,0.016144028723175923,18.852831362787803,41.74916673543149,0.3581808986169053,0.1260835068213463,0.5588399556678328,0.12240149456521739,0.2271269581202046,0.19293478260869565,21.014145810663763,0.010273081544411929,17.895544710327453,3.826036434801887,112.50533887827358,4803.709999999999,5.322847296863053,0.1816046595268542,51.729937393284004,0.09498169852559912,0.00520748788581038,,0.2235260046336982,0.011267942717803736,,0.14246014995276268,0.022584513922194738,,0.18023088816774524,0.025902986771689118,,0.22352600463369798,0.011267942717803736,,,-0.04984076529108539,0.17407117216308476,NESTLEIND
2018-03-31,1220.43,50179.64,17.99,10963.25,15565.99,5025.58,23397.22,18392.52,2357.01,7237.15,2594.88,12204294911.0,1.0,40619.65,14748.19,-1041.85,620.92,1620.68,2487.46,3571.09,951.05,2528.26,1145.37,109.6,16851.7,5628.45,11223.25,6285.21,12650.85,-6691.24,-6019.85,-60.24,255.5,1220.43,18106.67,16961.3,311819.73497605,309242.84497604996,17.07894632066802,7.613134159847511,9.196143982039118,1261.5463606269923,27.78338404651059,0.20252921967371515,0.006290059121632018,0.03599273574183608,10.365895626951156,24.64813550077663,0.2183508699501771,0.1613816538612465,0.32987047741591186,0.2763010021011998,0.4457613494946411,0.4175639130322393,154.75638686131387,0.0003499995233469526,141.91292421036133,2.6095127903846786,17.233550133431763,18031.64,2.4915387963493916,0.3114465535769018,703.2156753752085,0.013472665817857443,0.036384549566067736,,0.10022154907900283,0.05317194689924154,,0.09166223028240728,0.0638628094599345,,0.09087880403568493,0.06412733913859237,,0.09509199587704997,0.047939519629487615,,,-0.11272338659912451,-0.029474060095071808,ITC
2018-03-31,24.01,3211.27,9.51,1382.51,1031.27,200.28,1186.13,2209.62,230.32,594.58,97.25,120059148.0,2.0,9304.06,5777.63,4.18,94.98,579.92,294.87,876.57,273.79,155.93,119.76,1.45,1445.2,497.31,947.89,300.12,1182.58,-822.78,-304.27,55.53,2485.3,24.01,1566.41,1446.65,29838.30005244,29750.56005244,18.99283077383316,3.1975890151654225,39.4789670970429,157.7571886713869,62.95250820242856,15.753957210640694,0.26711994548616413,0.01588499058344783,49.2536443148688,50.45921037054576,0.2929854603001904,0.17720319227095044,0.44583778919437,0.10187917962695855,0.1683576847096859,0.15548588465680577,997.6896551724138,0.00293946737222126,142.92062043795622,9.021943816847187,40.396231330323026,6448.349999999999,10.84521847354435,0.12710365152417333,124.35120925341745,0.10573459450915501,0.09042774325936165,,0.1235050788796832,0.15051899518574197,,0.1612240813088892,0.16094267212958457,,0.15500998003992028,0.1785098465837247,,0.12303714673521027,0.15019945094067588,,,-0.16445636407391573,-0.1033642703055796,BRITANNIA
2018-03-31,26.44,2662.01,312.06,1718.54,1705.05,72.27,25.57,2916.16,1498.35,806.44,20.16,264405149.0,1.0,5628.73,1088.11,-22.86,147.85,1704.73,394.63,1144.08,224.77,12.38,259.6,47.65,606.83,212.84,393.99,52.88,562.01,-195.92,-363.44,2.65,947.85,26.44,914.08,654.48,25061.642047965,25353.542047965002,27.736677367369378,4.504309506401089,14.901285930408472,127.12116490166414,63.60860427929643,7.456272137949797,0.16839500206973868,0.015721143567451044,21.25605143721634,44.5920072596573,0.14654912682028678,0.05651251554492214,0.21812291910375234,0.06999625137464402,0.16239542490046602,0.11627489682397274,13.735152151101785,0.11607431791552753,2.5411581551805624,3.3012111081786455,3.7566189475089264,2963.5499999999997,3.6748549179108174,0.09984667944634047,1.8009677626097544,0.18897070627698498,0.06253160551658188,,0.7180046221602057,0.14929771719635299,,0.31945667393218535,0.11560158410114107,,0.6127347099699374,0.13219035957348413,,0.7180046221602057,0.14929771719635299,,,0.014596850239191106,0.4905540892637479,UBL
2018-03-31,63.11,4150.24,84.25,594.57,227.47,12.65,2821.26,1830.79,136.66,744.4,535.27,631129729.0,1.0,3217.32,1739.69,1.67,,234.31,208.13,388.09,290.91,406.46,27.2,13.65,723.47,189.15,534.32,157.78,198.7,142.69,-134.84,206.55,258.75,63.11,764.32,737.12,16330.481737875,15879.461737875,20.775933820749163,4.935617761949387,8.466487086040248,128.8720028521629,30.56167184458751,2.007806150858292,0.08042407966879266,0.032720723037836706,3.1484709237838695,82.18275037745344,0.1268159540508147,0.08486860392163093,0.17151898734177218,0.16607611303818084,0.23756418385488542,0.2291099424365621,54.0014652014652,0.01999596520583384,7.807150153217569,14.143931067833122,23.542514268988732,1972.33,2.649556689951639,0.061759476831648695,2.3584569732937686,0.0500768630727606,0.03706720628438109,,0.9359420289855074,0.22734840502873,,0.6652214645199244,0.23763357095728765,,0.6933998024305634,0.24362407583059253,,0.9359420289855076,0.21905966723990478,,,0.031575137247491725,0.7389178221123578,TATACONSUM
2018-03-31,176.15,4050.71,286.61,1299.23,1030.48,26.82,3433.06,1322.34,321.34,704.79,87.02,1761520510.0,1.0,5592.29,2281.22,74.03,59.43,756.51,461.67,775.75,99.91,265.69,102.5,21.89,1373.13,301.08,1072.05,1321.12,816.41,-261.18,-496.18,59.05,328.4,176.15,1497.5200000000002,1395.0200000000002,57848.3335484,58047.9235484,38.762703368502585,10.37999165787182,6.086006244677831,199.14579903491344,53.959852618814416,1.6490430709132167,0.05872370710388767,0.01853229672557196,4.6347431166619355,70.85613845984248,0.253627988625126,0.1553914100967817,0.30907926717137824,0.1917014317927003,0.26778296547568176,0.2494541592084817,63.72864321608041,0.06780683533403047,4.8541977309562405,5.426878736122972,17.403031057446942,3023.1299999999997,4.289405354786532,0.14598849487419285,2.8485049370224345,0.05701378847589633,0.010499902545748174,,0.07384331834163049,0.1202369070690914,,0.0804539649786078,0.12477409699402187,,0.06442948923377467,0.12246512138849064,,0.07384331834163049,0.11917597556304882,,,-0.08066602746337859,-0.07070733421606501,DABUR
2018-03-31,22.7,1948.54,279.37,347.27,1763.35,30.02,315.32,489.19,70.03,183.85,21.55,226967619.0,1.0,2353.99,788.58,10.48,17.82,31.93,222.41,569.91,33.93,27.82,305.31,33.17,389.23,79.72,309.52,158.9,577.41,-237.4,-330.93,9.08,534.43,45.39,727.71,422.40000000000003,12129.830462216998,12387.650462217,17.022784436405985,5.262405729088484,6.819123154879929,65.62883895131085,78.37224638149392,8.143218873588276,0.22703155068628159,0.012759618948936118,12.721083939193655,42.011357094612144,0.1570179176558917,0.10885980677313954,0.18768245053563257,0.1314873894961321,0.3091389513124525,0.17944001461348608,12.734398552909255,0.14172297640064122,2.328373968132079,1.3349533558283948,33.61402256175924,827.85,4.502855588795214,0.24528991202171632,2.0668289365357766,0.02271354775362644,0.0732863296365236,,-0.1063891214597108,-0.13098134767913683,,-0.07203519510329004,0.05863837022025642,,-0.11913748879110797,-0.10126809425351124,,-0.1063891214597108,-0.13098134767913683,,,-0.2610145063293273,-0.22365503634617923,EMAMILTD
2018-03-31,68.13,4573.46,,1982.49,1314.06,52.38,3902.46,1355.18,248.58,576.25,98.11,681329518.0,1.0,5261.02,2132.37,-46.24,80.12,199.41,355.51,1028.57,88.49,73.89,63.3,51.89,1289.01,289.14,999.87,681.3,1235.44,-302.42,-934.91,-1.89,729.1,102.2,1404.2,1340.9,49675.73515738,49577.62515738,35.30666938995869,9.423576636732038,9.783463796477495,112.88009784735812,74.52370808205067,6.459065981550832,0.1385852933461572,0.013418548616756953,12.088454011741684,60.31375056659975,0.2154154072203706,0.13341134464097007,0.28888807499154384,0.1900524993252259,0.2669064173867425,0.2548745300340998,25.841202543842744,0.0,27.061090768934285,4.003637581236778,21.16429318529246,2458.1399999999994,4.265752711496745,0.2348289875347366,inf,0.10804737142508136,0.058998336711632904,,0.17948143254848303,0.15174328446939356,,0.17025443574934784,0.15662484364741847,,0.17290483979601667,0.15696329694162015,,0.17925061426422695,0.1515178502721164,,,0.03650062643661145,0.11138463074256255,GODREJCP
2018-03-31,26.66,1115.46,592.05,498.24,685.49,20.19,205.39,1321.34,630.01,312.1,22.35,133307265.0,2.0,1796.66,504.7,12.53,35.47,501.76,155.16,293.48,48.23,26.39,40.9,68.6,187.28,63.83,123.45,13.33,315.78,-20.76,-292.57,2.45,332.25,13.33,296.78,255.88,4429.133879625,4998.833879625,16.843567220247323,2.7822926316748857,9.26106526631658,110.34042010502625,35.87600243013365,3.0111358981935332,0.1849264746807966,0.02787378560215675,23.689422355588896,14.025247007410224,0.1080884670612545,0.03886132691992899,0.14755185477778995,0.06871083009584451,0.1651842863980942,0.14241982345017976,3.7300291545189506,0.5183781038770006,0.4492242488458336,2.6209864476505857,2.851796003238044,1029.3999999999999,3.2983018263377115,0.17575946478465596,0.533367114263998,0.0841539946898382,0.08673067926731903,,0.5417759460472089,0.22206929323935287,,0.28320650294015914,0.11192136152628152,,0.3497204346450049,0.12952817529154426,,0.5383060827027666,0.2211518234551142,,,0.09840051802871863,0.39027390210709867,RADICO
2018-03-31,129.0,2912.0,122.0,857.0,509.0,25.0,1507.0,1979.0,288.0,1313.0,61.0,1290864398.0,1.0,5170.0,2706.0,222.0,30.0,625.0,274.0,780.0,62.0,114.0,67.0,8.0,954.0,236.0,718.0,548.25,409.0,187.0,-602.0,-6.0,326.05,129.09,1029.0,962.0,42088.633696790006,42149.633696790006,40.96174314556852,8.152733790481626,5.562011000077465,151.55790533736152,58.62088370473538,2.1513229499591358,0.06306576402321083,0.017058767060504416,3.1683321713533195,102.90903300733497,0.23610654390003288,0.12692239703022803,0.3041416376857414,0.13887814313346228,0.1990328820116054,0.186073500967118,120.25,0.04011838211114765,7.915384615384616,10.157170923379175,17.95138888888889,3139.0,2.390708301599391,0.07911025145067699,3.3524590163934427,0.06581456475802705,0.0336601707299391,,-0.14797674142636763,0.09613530255152236,,-0.15545670176705695,0.08628358482415832,,-0.16660169278616654,0.08748319892705037,,-0.14824075049246832,0.09588050586578523,,,0.0048687131170424,-0.1806903999831112,MARICO
